international,international
interpret,interpret
interpretation,interpretation
interrupt,interrupt
interruption,interruption
interval,interval
interview,interview
into,into
introduce,introduce
introduction,introduction
invent,invent
invention,invention
invest,invest
investigate,investigate
investigation,investigation
investment,investment
invitation,invitation
invite,invite
involve,involve
involved,involved
involvement,involvement
inwards,inwards
iron,iron
irritate,irritate
irritated,irritated
irritating,irritating
island,island
issue,issue
it,it
item,item
its,its
itself,itself
jacket,jacket
jam,jam
jaw,jaw
jazz,jazz
jealous,jealous
jealousy,jealousy
jeans,jeans
jelly,jelly
jewel,jewel
jewellery,jewellery
jewelry,jewelry
job,job
join in,join in
join,join
joint,joint
jointly,jointly
joke,joke
journalism,journalism
journalist,journalist
journey,journey
joy,joy
judge,judge
judgement,judgement
judgment,judgment
juice,juice
jump,jump
junior,junior
just,just
justice,justice
justified,justified
justify,justify
keen,keen
keep out of,keep out of
keep out,keep out
keep up with,keep up with
keep up,keep up
keep,keep
key,key
keyboard,keyboard
kick,kick
kid,kid
kidney,kidney
kill,kill
killing,killing
kilo,kilo
kilogram,kilogram
kilometer,kilometer
kilometre,kilometre
kind,kind
kindly,kindly
kindness,kindness
king,king
kingdom,kingdom
kiss,kiss
kitchen,kitchen
knee,knee
kneel,kneel
knife,knife
knit,knit
knitted,knitted
knitting,knitting
knock down,knock down
knock out,knock out
knock,knock
knot,knot
know,know
knowledge,knowledge
lab,lab
label,label
labor,labor
laboratory,laboratory
labour,labour
lack,lack
lacking,lacking
ladder,ladder
lady,lady
lake,lake
lamb,lamb
lamp,lamp
land,land
landscape,landscape
lane,lane
language,language
large,large
largely,largely
last 1,last 1
last,last
late,late
lately,lately
later,later
latest,latest
latter,latter
laugh at,laugh at
laugh,laugh
laughter,laughter
launch,launch
law,law
law-making,law-making
lawyer,lawyer
lay,lay
layer,layer
lazy,lazy
lead 1,lead 1
lead,lead
leader,leader
leadership,leadership
leading 1,leading 1
leading,leading
leaf,leaf
league,league
lean,lean
learn,learn
learner,learner
least,least
leather,leather
leave out,leave out
leave,leave
lecture,lecture
left,left
left-wing,left-wing
leg,leg
legal,legal
legally,legally
lemon,lemon
lend,lend
length,length
less,less
lesson,lesson
let down,let down
let off,let off
let,let
letter,letter
level,level
liberal,liberal
library,library
licence,licence
license,license
lid,lid
lie 1,lie 1
lie 2,lie 2
lie around,lie around
lie down,lie down
lie,lie
life,life
lift,lift
light,light
lightly,lightly
lightning,lightning
like,like
likely,likely
limb,limb
limit to,limit to
limit,limit
limited,limited
line,line
link,link
lion,lion
lip,lip
liquid,liquid
list,list
listen,listen
liter,liter
literary,literary
literature,literature
litre,litre
little,little
live 1,live 1
live 2,live 2
live on,live on
live through,live through
live together,live together
live,live
lively,lively
liver,liver
living,living
load,load
loaf,loaf
loan,loan
local,local
locally,locally
locate,locate
located,located
location,location
lock up,lock up
lock,lock
lodging,lodging
lodgings,lodgings
log,log
logic,logic
logical,logical
loneliness,loneliness
lonely,lonely
long,long
look after,look after
look at,look at
look down on,look down on
look for,look for
look forward to,look forward to
look into,look into
look on with,look on with
look on,look on
look out for,look out for
look out,look out
look round,look round
look through,look through
look up to,look up to
look up,look up
look,look
loose,loose
loosely,loosely
lord,lord
lorry,lorry
lose,lose
loss,loss
lost,lost
lot,lot
loud,loud
loudly,loudly
loudness,loudness
love,love
lovely,lovely
lover,lover
low,low
lower,lower
loyal,loyal
loyalty,loyalty
luck,luck
lucky,lucky
luggage,luggage
lump,lump
lunch,lunch
lung,lung
machine,machine
machinery,machinery
mad,mad
magazine,magazine
magic,magic
magician,magician
mail,mail
main,main
mainly,mainly
maintain,maintain
major,major
majority,majority
make into,make into
make up for,make up for
make up,make up
make,make
make-up,make-up
male,male
mall,mall
man,man
manage,manage
management,management
manager,manager
manner,manner
manufacture,manufacture
manufacturer,manufacturer
manufacturing,manufacturing
many,many
map,map
march,march
mark,mark
market,market
marketing,marketing
marriage,marriage
married,married
marry,marry
mass,mass
massive,massive
master,master
mat,mat
match up,match up
match,match
matching,matching
mate,mate
material,material
mathematics,mathematics
maths,maths
matter,matter
maximum,maximum
may,may
maybe,maybe
mayor,mayor
me,me
meal,meal
mean,mean
meaning,meaning
means,means
meanwhile,meanwhile
measure,measure
measurement,measurement
meat,meat
media,media
medical,medical
medicine,medicine
medium,medium
meet up,meet up
meet with,meet with
meet,meet
meeting,meeting
melt,melt
member,member
membership,membership
memory,memory
mend,mend
mental,mental
mentally,mentally
mention,mention
menu,menu
mere,mere
merely,merely
merry,merry
mess,mess
message,message
messenger,messenger
metal,metal
meter,meter
method,method
metre,metre
metric,metric
microscope,microscope
mid-,mid-
midday,midday
middle,middle
middle-class,middle-class
midnight,midnight
might,might
mild,mild
mile,mile
military,military
milk,milk
milligram,milligram
millimetre,millimetre
million,million
millionth,millionth
mind,mind
mine,mine
mineral,mineral
minimum,minimum
minister,minister
ministry,ministry
minor,minor
minority,minority
minute 1,minute 1
minute,minute
mirror,mirror
miss out,miss out
miss,miss
missile,missile
missing,missing
mist,mist
mistake for,mistake for
mistake,mistake
mistaken,mistaken
mix up,mix up
mix,mix
mixed,mixed
mixture,mixture
mobile phone,mobile phone
mobile,mobile
model,model
modern,modern
molecule,molecule
mom,mom
moment,moment
money,money
monitor,monitor
monkey,monkey
month,month
monthly,monthly
mood,mood
moon,moon
moral,moral
morally,morally
morals,morals
more,more
moreover,moreover
morning,morning
most,most
mostly,mostly
mother,mother
motion,motion
motor,motor
motorbike,motorbike
motorcycle,motorcycle
motorway,motorway
mount,mount
mountain,mountain
mouse,mouse
mouth,mouth
move in,move in
move out,move out
move over,move over
move,move
movement,movement
movie theater,movie theater
movie,movie
moving,moving
much,much
mud,mud
multiply,multiply
mum,mum
murder,murder
muscle,muscle
museum,museum
music,music
musical,musical
musician,musician
must,must
my,my
myself,myself
mysterious,mysterious
mystery,mystery
nail,nail
naked,naked
name,name
narrow,narrow
nasty,nasty
nation,nation
national,national
natural,natural
naturally,naturally
nature,nature
naval,naval
navy,navy
near,near
nearby,nearby
nearly,nearly
neat,neat
neatly,neatly
necessarily,necessarily
necessary,necessary
neck,neck
need,need
needle,needle
negative,negative
neighbor,neighbor
neighborhood,neighborhood
neighbour,neighbour
neighbourhood,neighbourhood
neither,neither
nephew,nephew
nerve,nerve
nervous,nervous
nervously,nervously
nervousness,nervousness
nest,nest
net,net
network,network
never,never
nevertheless,nevertheless
new,new
newly,newly
news,news
newspaper,newspaper
next to,next to
next,next
nice,nice
nicely,nicely
niece,niece
night,night
nine,nine
nineteen,nineteen
nineteenth,nineteenth
ninetieth,ninetieth
ninety,ninety
ninth,ninth
no longer,no longer
no one,no one
no,no
noble,noble
nobleman,nobleman
nobody,nobody
noise,noise
noisily,noisily
noisy,noisy
non-,non-
none,none
nonsense,nonsense
nor,nor
normal,normal
normally,normally
north,north
northern,northern
nose,nose
not,not
note down,note down
note,note
nothing,nothing
notice,notice
noticeable,noticeable
noun,noun
novel,novel
now,now
nowhere,nowhere
nuclear,nuclear
number,number
nurse,nurse
nut,nut
nylon,nylon
o'clock,o'clock
obedience,obedience
obedient,obedient
obey,obey
object,object
objective,objective
obligation,obligation
observation,observation
observe,observe
obtain,obtain
obvious,obvious
obviously,obviously
occasion,occasion
occasionally,occasionally
occupied,occupied
occupy,occupy
occur to,occur to
occur,occur
ocean,ocean
odd,odd
oddly,oddly
of,of
off,off
offence,offence
offend,offend
offense,offense
offensive,offensive
offer,offer
office,office
officer,officer
official,official
officially,officially
often,often
oh,oh
oil,oil
old,old
old-fashioned,old-fashioned
on,on
once,once
one another,one another
one,one
oneself,oneself
onion,onion
online,online
only,only
onto,onto
open up,open up
open,open
opening,opening
openly,openly
opera,opera
operate,operate
operation,operation
opinion,opinion
opponent,opponent
opportunity,opportunity
oppose,oppose
opposed,opposed
opposing,opposing
opposite,opposite
opposition,opposition
option,option
or,or
orange,orange
orchestra,orchestra
order,order
ordinary,ordinary
organ,organ
organization,organization
organize,organize
organized,organized
origin,origin
original,original
originally,originally
other,other
otherwise,otherwise
ought to,ought to
ought,ought
our,our
ours,ours
ourselves,ourselves
out,out
outdoor,outdoor
outdoors,outdoors
outer,outer
outline,outline
output,output
outside,outside
outstanding,outstanding
outwards,outwards
oven,oven
over,over
overall,overall
overcome,overcome
owe,owe
owing to,owing to
own up,own up
own,own
owner,owner
oxygen,oxygen
o’clock,o’clock
p.m.,p.m.
pace 1,pace 1
pack up,pack up
pack,pack
package,package
packaging,packaging
packet,packet
page,page
pain,pain
painful,painful
paint,paint
painter,painter
painting,painting
pair,pair
palace,palace
pale,pale
palm,palm
pan 1,pan 1
pan,pan
panel,panel
pants,pants
paper,paper
paragraph,paragraph
parallel,parallel
parcel,parcel
parent,parent
park,park
parking,parking
parliament,parliament
part,part
participle,participle
particular,particular
particularly,particularly
partly,partly
partner,partner
partnership,partnership
party,party
pass away,pass away
pass by,pass by
pass on,pass on
pass out,pass out
pass round,pass round
pass through,pass through
pass,pass
passage,passage
passenger,passenger
passing,passing
passive,passive
passport,passport
password,password
past,past
pasta,pasta
pastry,pastry
path,path
patience,patience
patient,patient
pattern,pattern
pause,pause
pay attention,pay attention
pay back,pay back
pay out,pay out
pay up,pay up
pay,pay
payment,payment
peace,peace
peaceful,peaceful
peak,peak
pen,pen
pence,pence
pencil,pencil
penny,penny
pension 1,pension 1
pension,pension
people,people
pepper,pepper
per cent,per cent
per,per
percent,percent
percentage,percentage
perfect,perfect
perfectly,perfectly
perform,perform
performance,performance
performer,performer
perhaps,perhaps
period,period
permanent,permanent
permanently,permanently
permission,permission
permit,permit
person,person
personal,personal
personality,personality
personally,personally
persuade,persuade
pet,pet
petrol,petrol
phase,phase
philosophy,philosophy
phone,phone
photo,photo
photocopy,photocopy
photograph,photograph
photographer,photographer
photography,photography
phrase,phrase
physical,physical
physically,physically
physics,physics
piano,piano
pick up,pick up
pick,pick
picture,picture
piece,piece
pig,pig
pile up,pile up
pile,pile
pill,pill
pilot,pilot
pin,pin
pink,pink
pint,pint
pipe,pipe
pitch,pitch
pity,pity
place,place
plain,plain
plan,plan
plane,plane
planet,planet
planned,planned
planning,planning
plant,plant
plastic,plastic
plate,plate
platform,platform
play about,play about
play with,play with
play,play
player,player
pleasant,pleasant
pleasantly,pleasantly
please,please
pleased,pleased
pleasing,pleasing
pleasure,pleasure
plenty,plenty
plot,plot
plug in,plug in
plug,plug
plural,plural
plus 1,plus 1
pocket,pocket
poem,poem
poet,poet
poetry,poetry
point out,point out
point,point
pointed,pointed
poison,poison
poisonous,poisonous
pole,pole
police officer,police officer
police,police
policy,policy
polish,polish
polite,polite
politely,politely
political,political
politically,politically
politician,politician
politics,politics
polluted,polluted
pollution,pollution
pool,pool
poor,poor
pop,pop
popular,popular
popularity,popularity
population,population
port,port
pose,pose
position,position
positive,positive
possess,possess
possession,possession
possibility,possibility
possible,possible
possibly,possibly
post office,post office
post,post
pot,pot
potato,potato
potential,potential
potentially,potentially
pound,pound
pour,pour
poverty,poverty
powder,powder
power,power
powerful,powerful
practical,practical
practically,practically
practice,practice
practise,practise
praise,praise
pray,pray
prayer,prayer
precious,precious
precise,precise
precisely,precisely
predict,predict
prefer,prefer
preference,preference
pregnant,pregnant
premises,premises
preparation,preparation
prepare,prepare
prepared,prepared
preposition,preposition
presence,presence
present,present
presentation,presentation
preserve,preserve
president,president
press,press
pressure,pressure
presumably,presumably
pretend,pretend
pretty,pretty
prevent,prevent
previous,previous
previously,previously
price,price
prickly,prickly
pride,pride
priest,priest
primarily,primarily
primary,primary
prime minister,prime minister
prince,prince
princess,princess
principle,principle
print off,print off
print,print
printer,printer
printing,printing
prior,prior
priority,priority
prison,prison
prisoner,prisoner
private,private
privately,privately
prize,prize
probability,probability
probable,probable
probably,probably
problem,problem
procedure,procedure
proceed,proceed
process 1,process 1
process,process
procession,procession
produce,produce
producer,producer
product,product
production,production
profession,profession
professional,professional
professor,professor
profit,profit
program,program
programme,programme
progress,progress
project,project
promise,promise
promote,promote
promotion,promotion
prompt,prompt
promptly,promptly
pronoun,pronoun
pronounce,pronounce
pronunciation,pronunciation
proof,proof
proper,proper
properly,properly
property,property
proportion,proportion
proposal,proposal
propose,propose
prospect,prospect
protect,protect
protection,protection
protective,protective
protein,protein
protest,protest
proud,proud
proudly,proudly
prove,prove
provide,provide
provided,provided
providing,providing
provision,provision
provisions,provisions
pub,pub
public,public
publication,publication
publicity,publicity
publicly,publicly
publish,publish
publisher,publisher
publishing,publishing
pull apart,pull apart
pull down,pull down
pull in,pull in
pull off,pull off
pull out,pull out
pull over,pull over
pull through,pull through
pull together,pull together
pull up,pull up
pull,pull
pump,pump
punch,punch
punish,punish
punishment,punishment
pupil,pupil
purchase,purchase
pure,pure
purely,purely
purple,purple
purpose,purpose
pursue,pursue
push about,push about
push forward,push forward
push,push
put away,put away
put back,put back
put down,put down
put forward,put forward
put in,put in
put off,put off
put on,put on
put out,put out
put through,put through
put together,put together
put up with,put up with
put up,put up
put,put
qualification,qualification
qualified,qualified
qualify,qualify
quality,quality
quantity,quantity
quarrel,quarrel
quarter,quarter
queen,queen
question,question
quick,quick
quickly,quickly
quiet,quiet
quietly,quietly
quit,quit
quite,quite
quote,quote
rabbit,rabbit
race,race
racing,racing
radio,radio
rail,rail
railroad,railroad
railway,railway
rain,rain
raise,raise
range,range
rank,rank
rapid,rapid
rapidly,rapidly
rare,rare
rarely,rarely
rat,rat
rate,rate
rather,rather
raw,raw
re-,re-
reach,reach
react,react
reaction,reaction
read out,read out
read over,read over
read,read
reader,reader
reading,reading
ready,ready
real,real
realistic,realistic
reality,reality
realize,realize
really,really
rear,rear
reason,reason
reasonable,reasonable
reasonably,reasonably
recall,recall
receipt,receipt
receive,receive
recent,recent
recently,recently
reception,reception
reckon on,reckon on
reckon,reckon
recognition,recognition
recognize,recognize
recommend,recommend
record,record
recording,recording
recover,recover
red,red
reduce,reduce
reduction,reduction
refer to,refer to
refer,refer
reference,reference
reflect,reflect
reform,reform
refrigerator,refrigerator
refusal,refusal
refuse 1,refuse 1
refuse,refuse
regard,regard
regarding,regarding
region,region
regional,regional
register,register
regret,regret
regular,regular
regularly,regularly
regulation,regulation
reject,reject
relate to,relate to
relate,relate
related,related
relating to,relating to
relation,relation
relationship,relationship
relative,relative
relatively,relatively
relax,relax
relaxed,relaxed
relaxing,relaxing
release,release
relevant,relevant
reliable,reliable
relief,relief
religion,religion
religious,religious
rely on,rely on
rely,rely
remain,remain
remaining,remaining
remains,remains
remark,remark
remarkable,remarkable
remarkably,remarkably
remember,remember
remind of,remind of
remind,remind
remote,remote
removal,removal
remove,remove
rent,rent
rented,rented
repair,repair
repeat,repeat
repeated,repeated
repeatedly,repeatedly
replace,replace
reply,reply
report,report
represent,represent
representative,representative
reproduce,reproduce
republic,republic
reputation,reputation
request,request
require,require
requirement,requirement
rescue,rescue
research,research
reservation,reservation
reserve,reserve
resident,resident
resist,resist
resistance,resistance
resolve,resolve
resort to,resort to
resort,resort
resource,resource
respect,respect
respectful,respectful
respond,respond
response,response
responsibility,responsibility
responsible,responsible
rest,rest
restaurant,restaurant
restore,restore
restrict,restrict
restricted,restricted
restriction,restriction
result in,result in
result,result
retain,retain
retire,retire
retired,retired
retirement,retirement
return,return
reveal,reveal
reverse,reverse
review,review
revise,revise
revision,revision
revolution,revolution
reward,reward
rhythm,rhythm
rice,rice
rich,rich
rid,rid
ride,ride
rider,rider
ridiculous,ridiculous
riding,riding
right,right
right-wing,right-wing
rightly,rightly
ring 1,ring 1
ring 2,ring 2
ring back,ring back
ring,ring
ripe,ripe
rise,rise
risk,risk
rival,rival
river,river
road,road
rob,rob
rock,rock
rod,rod
role,role
roll,roll
romantic,romantic
roof,roof
room,room
root,root
rope,rope
rose,rose
rough,rough
roughly,roughly
roughness,roughness
round,round
rounded,rounded
route,route
routine,routine
row 1,row 1
row,row
royal,royal
rub,rub
rubber,rubber
rubbish,rubbish
rude,rude
rudely,rudely
ruin,ruin
ruined,ruined
rule out,rule out
rule,rule
ruler,ruler
rumour,rumour
run after,run after
run away,run away
run out,run out
run over,run over
run through,run through
run,run
runner,runner
running,running
rural,rural
rush,rush
sack,sack
sad,sad
sadly,sadly
sadness,sadness
safe,safe
safely,safely
safety,safety
sail,sail
sailing,sailing
sailor,sailor
salad,salad
salary,salary
sale,sale
salt,salt
salty,salty
same,same
sample,sample
sand,sand
sandwich,sandwich
satisfaction,satisfaction
satisfactory,satisfactory
satisfied,satisfied
satisfy,satisfy
satisfying,satisfying
sauce,sauce
save,save
saving,saving
say,say
saying,saying
scale,scale
scare off,scare off
scare,scare
scared,scared
scatter,scatter
scene,scene
scenery,scenery
schedule,schedule
scheme,scheme
school,school
science,science
scientific,scientific
scientist,scientist
scissors,scissors
score,score
scratch,scratch
scream,scream
screen,screen
screw,screw
sea,sea
seal off,seal off
seal,seal
search,search
season,season
seat,seat
second 1,second 1
second,second
secondary,secondary
secrecy,secrecy
secret,secret
secretary,secretary
secretly,secretly
section,section
sector,sector
secure,secure
security,security
see about,see about
see to,see to
see,see
seed,seed
seek,seek
seem,seem
seize,seize
select,select
selection,selection
self,self
self-,self-
sell off,sell off
sell out,sell out
sell,sell
seller,seller
senate,senate
senator,senator
send for,send for
send off,send off
send,send
senior,senior
sensation,sensation
sense,sense
senseless,senseless
sensible,sensible
sensitive,sensitive
sentence,sentence
separate,separate
separated,separated
separately,separately
separation,separation
series,series
serious,serious
seriously,seriously
seriousness,seriousness
servant,servant
serve,serve
service,service
session,session
set off,set off
set out,set out
set up,set up
set,set
settle down,settle down
settle,settle
seven,seven
seventeen,seventeen
seventh,seventh
seventieth,seventieth
seventy,seventy
several,several
severe,severe
severely,severely
sew,sew
sewing,sewing
sex,sex
sexual,sexual
sexually,sexually
shade,shade
shadow,shadow
shake,shake
shall,shall
shallow,shallow
shame,shame
shape,shape
shaped,shaped
share,share
sharp,sharp
sharply,sharply
shave,shave
she,she
sheep,sheep
sheet,sheet
shelf,shelf
shell,shell
shelter,shelter
shield,shield
shift,shift
shine,shine
shiny,shiny
ship,ship
shirt,shirt
shock,shock
shocked,shocked
shocking,shocking
shoe,shoe
shoot down,shoot down
shoot,shoot
shooting,shooting
shop,shop
shopkeeper,shopkeeper
shopping,shopping
shore,shore
short,short
shortly,shortly
shot,shot
should,should
shoulder,shoulder
shout,shout
show off,show off
show round,show round
show up,show up
show,show
shower,shower
shut down,shut down
shut in,shut in
shut out,shut out
shut up,shut up
shut,shut
shy,shy
sick,sick
side,side
sideways,sideways
sight,sight
sign,sign
signal,signal
signature,signature
significant,significant
significantly,significantly
silence,silence
silent,silent
silk,silk
silly,silly
silver,silver
similar,similar
similarity,similarity
similarly,similarly
simple,simple
simply,simply
since,since
sincere,sincere
sincerely,sincerely
sing,sing
singer,singer
singing,singing
single,single
singular,singular
sink,sink
sir,sir
sister,sister
sit down,sit down
sit,sit
site,site
situation,situation
six,six
sixteen,sixteen
sixth,sixth
sixtieth,sixtieth
sixty,sixty
size,size
skilful,skilful
skilfully,skilfully
skill,skill
skilled,skilled
skillful,skillful
skin,skin
skirt,skirt
sky,sky
slave,slave
sleep,sleep
sleeve,sleeve
slice,slice
slide,slide
slight,slight
slightly,slightly
slip,slip
slippery,slippery
slope,slope
slow down,slow down
slow,slow
slowly,slowly
small,small
smart,smart
smash,smash
smell,smell
smile,smile
smoke,smoke
smoking,smoking
smooth,smooth
smoothly,smoothly
smoothness,smoothness
snake,snake
snow,snow
so,so
soap,soap
social,social
socially,socially
society,society
sock,sock
soft,soft
softly,softly
software,software
soil,soil
soldier,soldier
solemn,solemn
solid,solid
solution,solution
solve,solve
some,some
somebody,somebody
somehow,somehow
someone,someone
something,something
sometimes,sometimes
somewhat,somewhat
somewhere,somewhere
son,son
song,song
soon,soon
sooner,sooner
sore,sore
sorrow,sorrow
sorry,sorry
sort out,sort out
sort,sort
soul,soul
sound,sound
soup,soup
sour,sour
source,source
sourness,sourness
south,south
southern,southern
space,space
spacecraft,spacecraft
spade,spade
spare,spare
speak out,speak out
speak up,speak up
speak,speak
speaker,speaker
spear,spear
special,special
specialist,specialist
specially,specially
specific,specific
specifically,specifically
speech,speech
speed up,speed up
speed,speed
spell,spell
spelling,spelling
spend,spend
spice,spice
spicy,spicy
spider,spider
spin,spin
spirit,spirit
spiritual,spiritual
spite,spite
splendid,splendid
split up,split up
split,split
spoil,spoil
spoken,spoken
spoon,spoon
sport,sport
spot,spot
spray,spray
spread out,spread out
spread,spread
spring,spring
square,square
squeeze,squeeze
stable,stable
staff,staff
stage,stage
stair,stair
stamp,stamp
stand back,stand back
stand by,stand by
stand for,stand for
stand out,stand out
stand up for,stand up for
stand up,stand up
stand,stand
standard,standard
star,star
stare,stare
start off,start off
start out,start out
start up,start up
start,start
state,state
statement,statement
station,station
statue,statue
status,status
stay away,stay away
stay out of,stay out of
stay,stay
steadily,steadily
steady,steady
steal,steal
steam,steam
steel,steel
steep,steep
steeply,steeply
steer,steer
stem,stem
step,step
stick out,stick out
stick to,stick to
stick up,stick up
stick,stick
sticky,sticky
stiff,stiff
stiffly,stiffly
still,still
sting,sting
stir,stir
stitch,stitch
stock,stock
stolen,stolen
stomach,stomach
stone,stone
stop,stop
store,store
storm,storm
story,story
stove,stove
straight,straight
strain,strain
strange,strange
strangely,strangely
stranger,stranger
strategy,strategy
stream,stream
street,street
strength,strength
stress,stress
stressed,stressed
stretch,stretch
strict,strict
strictly,strictly
strike,strike
striking,striking
string,string
strip,strip
stripe,stripe
striped,striped
stroke,stroke
strong,strong
strongly,strongly
structure,structure
struggle,struggle
student,student
studio,studio
study,study
stuff,stuff
stupid,stupid
style,style
subject,subject
substance,substance
substantial,substantial
substantially,substantially
substitute,substitute
subtract,subtract
succeed,succeed
success,success
successful,successful
successfully,successfully
such as,such as
such,such
suck,suck
sudden,sudden
suddenly,suddenly
suffer,suffer
suffering,suffering
sufficient,sufficient
sufficiently,sufficiently
sugar,sugar
suggest,suggest
suggestion,suggestion
suit,suit
suitable,suitable
suitcase,suitcase
suited,suited
sum up,sum up
sum,sum
summary,summary
summer,summer
sun,sun
sunny,sunny
superior,superior
supermarket,supermarket
supper,supper
supply,supply
support,support
supporter,supporter
suppose,suppose
sure,sure
surely,surely
surface,surface
surname,surname
surprise,surprise
surprised,surprised
surprising,surprising
surprisingly,surprisingly
surround,surround
surrounding,surrounding
surroundings,surroundings
survey,survey
survive,survive
suspect,suspect
suspicion,suspicion
suspicious,suspicious
swallow,swallow
swear,swear
swearing,swearing
sweat,sweat
sweater,sweater
sweep,sweep
sweet,sweet
swell,swell
swelling,swelling
swim,swim
swimmer,swimmer
swimming pool,swimming pool
swimming,swimming
swing,swing
switch off,switch off
switch on,switch on
switch,switch
swollen,swollen
sword,sword
symbol,symbol
sympathetic,sympathetic
sympathy,sympathy
system,system
table,table
tablet,tablet
tackle,tackle
tail,tail
take away,take away
take back,take back
take down,take down
take in,take in
take off,take off
take on,take on
take over,take over
take part in,take part in
take place,take place
take up,take up
take,take
talk,talk
tall,tall
tank,tank
tap,tap
tape,tape
target,target
task,task
taste,taste
tax,tax
taxi,taxi
tea,tea
teach,teach
teacher,teacher
teaching,teaching
team,team
tear 1,tear 1
tear 2,tear 2
tear up,tear up
tear,tear
technical,technical
technique,technique
technology,technology
teenager,teenager
telephone,telephone
television,television
tell off,tell off
tell,tell
temper,temper
temperature,temperature
temple,temple
temporarily,temporarily
temporary,temporary
ten,ten
tend,tend
tendency,tendency
tender,tender
tennis,tennis
tense,tense
tension,tension
tent,tent
tenth,tenth
term,term
terrible,terrible
terribly,terribly
terror,terror
test,test
text,text
than,than
thank you,thank you
thank,thank
thanks,thanks
that,that
the unemployed,the unemployed
the unexpected,the unexpected
the,the
theater,theater
theatre,theatre
their,their
theirs,theirs
them,them
theme,theme
themselves,themselves
then,then
theory,theory
there,there
therefore,therefore
these,these
they,they
thick,thick
thickly,thickly
thickness,thickness
thief,thief
thin,thin
thing,thing
think about,think about
think of as,think of as
think of,think of
think over,think over
think up,think up
think,think
thinking,thinking
third,third
thirst,thirst
thirsty,thirsty
thirteen,thirteen
thirteenth,thirteenth
thirtieth,thirtieth
thirty,thirty
this,this
thorough,thorough
thoroughly,thoroughly
those,those
though,though
thought,thought
thousand,thousand
thousandth,thousandth
thread,thread
threat,threat
threaten,threaten
threatening,threatening
three,three
throat,throat
through,through
throughout,throughout
throw away,throw away
throw out,throw out
throw,throw
thumb,thumb
thunder,thunder
thus,thus
ticket,ticket
tidily,tidily
tidy,tidy
tie up,tie up
tie,tie
tiger,tiger
tight,tight
tightly,tightly
till,till
time,time
timetable,timetable
tin,tin
tiny,tiny
tip over,tip over
tip,tip
tire [tyre],tire [tyre]
tire out,tire out
tire,tire
tired,tired
tiring,tiring
title,title
to,to
tobacco,tobacco
today,today
toe,toe
together,together
toilet,toilet
tomato,tomato
tomorrow,tomorrow
ton,ton
tone,tone
tongue,tongue
tonight,tonight
tonne,tonne
too,too
tool,tool
tooth,tooth
top,top
topic,topic
total,total
totally,totally
touch,touch
tough,tough
tour,tour
tourist,tourist
towards,towards
towel,towel
tower,tower
town,town
toy,toy
trace,trace
track,track
trade,trade
trading,trading
tradition,tradition
traditional,traditional
traditionally,traditionally
traffic,traffic
train,train
trained,trained
training,training
transfer,transfer
transform,transform
translate,translate
translation,translation
transparent,transparent
transport,transport
transportation,transportation
trap,trap
travel,travel
traveller,traveller
treat,treat
treatment,treatment
tree,tree
tremble,tremble
trend,trend
trial,trial
triangle,triangle
tribe,tribe
trick,trick
trip,trip
tropical,tropical
trouble,trouble
trousers,trousers
truck,truck
true,true
truly,truly
trunk,trunk
trust,trust
truth,truth
try on,try on
try out,try out
try,try
tube,tube
tune,tune
tunnel,tunnel
turn back,turn back
turn down,turn down
turn into,turn into
turn off,turn off
turn on,turn on
turn out,turn out
turn over,turn over
turn round,turn round
turn to,turn to
turn up,turn up
turn,turn
twelfth,twelfth
twelve,twelve
twentieth,twentieth
twenty,twenty
twice,twice
twin,twin
twist,twist
twisted,twisted
two,two
type,type
typical,typical
typically,typically
tyre,tyre
ugly,ugly
ultimate,ultimate
ultimately,ultimately
umbrella,umbrella
unable,unable
unacceptable,unacceptable
uncertain,uncertain
uncle,uncle
uncomfortable,uncomfortable
unconscious,unconscious
uncontrolled,uncontrolled
under,under
underground,underground
underneath,underneath
understand,understand
understanding,understanding
underwater,underwater
underwear,underwear
undo,undo
unemployed,unemployed
unemployment,unemployment
unexpected,unexpected
unexpectedly,unexpectedly
unfair,unfair
unfairly,unfairly
unfortunate,unfortunate
unfortunately,unfortunately
unfriendly,unfriendly
unhappy,unhappy
uniform,uniform
unimportant,unimportant
union,union
unique,unique
unit,unit
unite,unite
united,united
universal,universal
universe,universe
university,university
unkind,unkind
unknown,unknown
unless,unless
unlike,unlike
unlikely,unlikely
unload,unload
unlucky,unlucky
unnecessary,unnecessary
unpleasant,unpleasant
unreasonable,unreasonable
unsteady,unsteady
unsuccessful,unsuccessful
unsuitable,unsuitable
untidy,untidy
untie,untie
until,until
unusual,unusual
unusually,unusually
unwilling,unwilling
unwillingly,unwillingly
up,up
upon,upon
upper,upper
upright,upright
upset,upset
upsetting,upsetting
upside down,upside down
upstairs,upstairs
upward,upward
upwards,upwards
urban,urban
urge,urge
urgent,urgent
us,us
use up,use up
use,use
used 1,used 1
used 2,used 2
used to,used to
used,used
useful,useful
useless,useless
user,user
usual,usual
usually,usually
vacation,vacation
valid,valid
valley,valley
valuable,valuable
value,value
van,van
variation,variation
varied,varied
variety,variety
various,various
vary,vary
vast,vast
vegetable,vegetable
vehicle,vehicle
venture,venture
verb,verb
version,version
vertical,vertical
very,very
via,via
victim,victim
victory,victory
video,video
view,view
village,village
violence,violence
violent,violent
violently,violently
virtually,virtually
virus,virus
visible,visible
vision,vision
